id;permalink;username;text;date;retweet;favorite;mentions;hashtag;geo
195;https://twitter.com/IndyLife/status/1222143983725531137;IndyLife;Women warned against new ‘menopause delay’ procedure;2020-01-28 13:06:46+00:00;1;0;;;
196;https://twitter.com/IndyLife/status/1222141122652377088;IndyLife;Woman ‘humiliated’ after airline almost denies her boarding over outfit;2020-01-28 12:55:24+00:00;0;0;;;
197;https://twitter.com/IndyLife/status/1222137164957437953;IndyLife;Zoe Ball spent two years 'in shock' following death of boyfriend Billy Yates;2020-01-28 12:39:40+00:00;0;0;;;
198;https://twitter.com/IndyLife/status/1222133710742532096;IndyLife;"Woman ‘humiliated’ after airline almost denies her boarding over outfit https://www.independent.co.uk/travel/news-and-advice/united-airlines-flight-woman-denied-boarding-outfit-top-dress-code-a9305381.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580211669";2020-01-28 12:25:57+00:00;0;0;;;
199;https://twitter.com/IndyLife/status/1222132010820472834;IndyLife;Woman apologises for getting ‘too close’ to penguins having sex in selfie https://www.independent.co.uk/life-style/steph-elsewood-penguin-sex-selfie-boulders-beach-south-africa-instagram-a9305616.html;2020-01-28 12:19:12+00:00;0;0;;;
200;https://twitter.com/IndyLife/status/1222130417232379904;IndyLife;The Oscars food will be almost entirely vegan;2020-01-28 12:12:52+00:00;0;0;;;
201;https://twitter.com/IndyLife/status/1222126972450541568;IndyLife;Black, Asian and minority ethnic people less likely to be physically active due to ‘deep-rooted inequalities’;2020-01-28 11:59:10+00:00;0;0;;;
202;https://twitter.com/IndyLife/status/1222123486866542593;IndyLife;Irina Shayk opens up about her split from Bradley Cooper and life as a single mother;2020-01-28 11:45:19+00:00;0;0;;;
203;https://twitter.com/IndyLife/status/1222120010107314176;IndyLife;German rail firm tells passengers from Brussels to Hook of Holland to change in London;2020-01-28 11:31:30+00:00;0;0;;;
204;https://twitter.com/IndyLife/status/1222113308536377345;IndyLife;This is the best takeaway restaurant in the UK;2020-01-28 11:04:53+00:00;0;1;;;
205;https://twitter.com/IndyLife/status/1222110775222964224;IndyLife;Hailey Bieber had to call parents to ask if being with Justin Bieber was a ‘bad idea’;2020-01-28 10:54:49+00:00;0;0;;;
206;https://twitter.com/IndyLife/status/1222107058218110977;IndyLife;"German rail firm tells passengers from Brussels to Hook of Holland to change in London https://www.independent.co.uk/travel/news-and-advice/brussels-hook-holland-deutsche-bahn-eurostar-train-london-rotterdam-a9305181.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580204505";2020-01-28 10:40:02+00:00;0;0;;;
207;https://twitter.com/IndyLife/status/1222103100405829632;IndyLife;"Hailey Bieber had to call parents to ask if being with Justin Bieber was a ‘bad idea’ https://www.independent.co.uk/life-style/love-sex/hailey-bieber-justin-seasons-youtube-documentary-bad-idea-a9305271.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580204505";2020-01-28 10:24:19+00:00;0;0;;;
208;https://twitter.com/IndyLife/status/1222100331120726018;IndyLife;Sainsbury’s pledges £1bn to achieve net zero emissions by 2040;2020-01-28 10:13:19+00:00;0;0;;;
209;https://twitter.com/IndyLife/status/1222099390439010304;IndyLife;More than 60% of domestic violence refuge referrals declined last year due to lack of funding;2020-01-28 10:09:34+00:00;0;0;;;
